Chain ID Counter,Post in Chain Counter,chainid,id,locality,District,City,Country,Continent,longname,postdate,postings,subject,usertext
541,7,14559806,119065021,,,,,,Eileen T,1 year ago,6,6. Re: Help with planning itinerary,Again thank you so much for your reply. I will do as you suggest because as you say we can do it at our own pace stopping for seat drink instead of at a tour group pace. Many thanks
541,8,14559806,119065244,"Hong Kong, China",,Hong Kong,China,Asia,HK Ga Yau,1 year ago,"1,555",7. Re: Help with planning itinerary,"Note the Lantau bus #21 between Ngong Ping and Tai O only runs once per hour on weekdays, so you should plan you stay at the Big Buddha around that."
542,1,14560304,119066446,"Jakarta, Indonesia",,Jakarta,Indonesia,Asia,Nia Hartomo,1 year ago,1,"Arriving at 1AM in Hongkong Airport,Can I still get Octopus?","I am going to arrive at Hongkong Airport at 1AM midnight, and plning to take nightbus to the city. Is there still any shop open to get an octopus card, or where can I buy a one way bus ticket? Thank you"
542,2,14560304,119067063,"Hong Kong, China",,Hong Kong,China,Asia,HK Ga Yau,1 year ago,"1,555","1. Re: Arriving at 1AM in Hongkong Airport,Can I still get Octopus?","If you have a contactless credit card then you can use that on all buses. You can also buy a sold Octopus at various places in the airport (for HKD cash only I believe), but this has a non-refundable cost of HK$39 in addition to whatever value you load it with. https://www.octopus.com.hk/en/consumer/tourist/channels/air/index.html With a 1am arrival the MTR Customer Service desk at the airport will be closed. If you have an iPhone then you can download the Octopus App for Tourists (not the same as the Octopus app for HK residents) and use that: https://apps.apple.com/us/app/id1505492952 You can also pay for the bus with HK$ cash, but no change is given. You can get HK$ cash from several ATM machines at the airport."
543,1,14560737,119069749,"Auckland, New...",,Auckland,New Zealand,Australia,OldFellah,1 year ago,71,1 small question !,"This may sound a little trivial, but I would appreciate your help, is it possible to get a good Eggs Benedict in the TST-Jordan area ?"
543,2,14560737,119070230,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",1. Re: 1 small question !,"No doubt. A few suggestions here: https://www.openrice.com/en/hongkong/restaurants?whatwhere=eggs%20benedict&sortBy=ORScoreDesc&districtId=2008&tabIndex=0&tabType= At least two of them even advertise the dish explicitly: https://www.openrice.com/en/hongkong/r-reaction-coffee-roasters-tsim-sha-tsui-western-r689514 https://www.openrice.com/en/hongkong/r-brick-lane-gallery-tsim-sha-tsui-british-all-day-breakfast-r102168 Check the listings and reviews for more details; I haven't tried those restaurants myself, Just far too many in HK to ever try even a small portion of them :-) Enjoy!"
543,3,14560737,119074276,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",2. Re: 1 small question !,"Jordan? That is a tough ask but TST you have a few options. Reaction Coffee Roasters on Mody Rd mentioned above is a really good little place for brekky the place I'd try first. They do a good Eggs Bene and a great Avo on toast. Coffee is better than your average cup on TST as well. Second choice for me would be the Coffee Academics at Harbour City. They are open fairly early 8am on weekdays and do a pretty good Bene. To be honest, I prefer the pancake stack though, that usually my order choice here."
543,4,14560737,119097208,"Auckland, New...",,Auckland,New Zealand,Australia,OldFellah,1 year ago,71,3. Re: 1 small question !,"many thanks for your replies, the last little piece of my trip planning has fallen into place, finding somewhere which is open early is a bonus as well."
544,1,14560747,119069826,"Stretton, United...",South Staffordshire,Stretton,United Kingdom of Great Britain and Northern Ireland,Europe,KMLMs,1 year ago,34,Ngong Ping 360 & Tai O,"Hi, I am planning on going to see the Big Buddha and Tai O with a boat trip whilst there. What is the best way of doing this please? https://webstore.np360.com.hk/en/p/360-taio-pass is this worth paying for or can I do it independently buying tix as I go along? Many thanks"
544,2,14560747,119069852,"Stretton, United...",South Staffordshire,Stretton,United Kingdom of Great Britain and Northern Ireland,Europe,KMLMs,1 year ago,34,1. Re: Ngong Ping 360 & Tai O,I've found my answer on a post further down. Thank you to happy feet. https://www.tripadvisor.co.uk/ShowTopic-g294217-i1496-k14559806-Help_with_planning_itinerary-Hong_Kong.html Edited: 1 year ago
545,1,14562325,119085192,Lexington...,Fayette County,Lexington,United States of America,North America,barbarag340,1 year ago,277,restaurants -vegetarian options near The Peak dinner,Looking for restaurants with vegetarian or fish options near the Peak for dinner after 7 or 8 pm. outdoor dining possible?
545,2,14562325,119085534,"Hong Kong, China",,Hong Kong,China,Asia,HK Ga Yau,1 year ago,"1,555",1. Re: restaurants -vegetarian options near The Peak dinner,"That basically has to be The Peak Lookout https://www.peaklookout.com.hk/ Not cheap, but a really nice environment. I haven't eaten there post-Covid, so I won't comment on the food/service."
545,3,14562325,119086045,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",2. Re: restaurants -vegetarian options near The Peak dinner,"Or the Peak Galleria, the mall next to it. https://www.hanglungmalls.com/en/peak-galleria/dining"
545,4,14562325,119086053,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",3. Re: restaurants -vegetarian options near The Peak dinner,There are a few outdoor dining options; they may have some vegetarian food options as well but likely very limited choice.
545,5,14562325,119091585,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",4. Re: restaurants -vegetarian options near The Peak dinner,"Mostly very casual or tourist restaurants up at the Peak. Bubba Gump Shrimp Co. might be a worth a look-see. If you want nicer dining environs, just have a nice time taking in the views at The Peak and then return to Central for a better quality veg or seafood dinner."
545,6,14562325,119092339,Lexington...,Fayette County,Lexington,United States of America,North America,barbarag340,1 year ago,277,5. Re: restaurants -vegetarian options near The Peak dinner,"I guess i was thinking a restaurant in that particular area, once we have gotten down from the Peak? walking distance or perhaps we have to take a cab to a different area? Thanks all!!"
545,7,14562325,119092986,"Hong Kong, China",,Hong Kong,China,Asia,HK Ga Yau,1 year ago,"1,555",6. Re: restaurants -vegetarian options near The Peak dinner,"I think you've misunderstood the geography. ""The Peak"" is not actually at the top of a hill. It's just the top of the Peak Tram with a mall/restaurants/tourist stuff (Tussauds etc). It's about 80% of the way up Victoria Peak. I still think The Peak Lookout has the best outdoor environment there, which is what the OP requested. There are thousands of restaurants all over Hong Kong. If what you're looking for is competent veggie/seafood food then you can find something wherever you are. If the point of your evening is a high-class memorable meal then yes a short journey by cab or other transport my be necessary."
545,8,14562325,119093222,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",7. Re: restaurants -vegetarian options near The Peak dinner,"You could of course walk down to Mid-levels, about half an hour along Old Peak Road, and from there the escalator through Soho and surrounding areas where you can find tons of food. Whether that's walking distance is your call. Not recommended at night if you don't know the route yet (also far less to see at that time of day), and it's very steep so even going down it's seriously demanding."
545,9,14562325,119097638,"Hong Kong, China",,Hong Kong,China,Asia,SammyFD,1 year ago,"82,977",8. Re: restaurants -vegetarian options near The Peak dinner,"The Peak Lookout should satisfy all your requirements. The ambiance isn't bad either due to the dim lighting and a more traditional look interior (though you want to sit outdoors). Except on certain festive days, it's pretty easy to get a table. For food quality, I rate them as average--nothing spectacular but nothing terrible."
546,1,14562332,119085224,Lexington...,Fayette County,Lexington,United States of America,North America,barbarag340,1 year ago,277,bird watching tour in English,Looking for a group tour in English for beginner bird watcher in Kowloon Park or elsewhere. I know there is one every day but it is not in English!
546,2,14562332,119086080,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",1. Re: bird watching tour in English,"Check out the WWF activities at Mai Po Nature Reserve. They have various outdoor activities including bird watching, some are in English. https://apps.wwf.org.hk/cf/centres?lang=en"
546,3,14562332,119091566,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",2. Re: bird watching tour in English,"Do note that they have limited English language tours at Mai Po Wetlands and they book up rather quickly with locals so it can be difficult to arrange unless doing so fairly well in advance. We've taken the Cantonese tours a couple times and the tour guides were pretty good about providing some very basics in English on the tours after they have conducted the normal Cantonese instructions/discussions. In short, if you are looking for comprehensive details or guidance, do try to book an English language tour, if you just want to be outside and sight birds with your binoculars, the Cantonese language tours are fine for that purpose."
547,1,14562456,119086289,,,,,,Kshitij A,1 year ago,32,Money exchange near ferry terminal sheung wan,"I am returning from macao in eve thru ferry , and have a late night flight . Is there a good money exchange counter near sheung wan ferry terminal"
547,2,14562456,119087618,"Dublin, California",Alameda County,Dublin,United States of America,North America,ThanksSocialSecurity,1 year ago,"38,439",1. Re: Money exchange near ferry terminal sheung wan,"There are several near Sheung Wan MTR station. Don't know their rates. What currency are you exchanging? If it's MOP, you should do it while in Macau."
547,3,14562456,119088532,,,,,,Alamigo,1 year ago,"1,154",2. Re: Money exchange near ferry terminal sheung wan,May be some open late but a lot of money changers seem to close fairly early.
547,4,14562456,119089963,,,,,,Kshitij A,1 year ago,32,3. Re: Money exchange near ferry terminal sheung wan,Hkd to usd Wht is fairly closing time of shops
547,5,14562456,119091545,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",4. Re: Money exchange near ferry terminal sheung wan,"If you are returning from Macau to Hk and have a late night flight, is there a reason that you sailing to Sheung Wan on HK Island? It was make so much more sense to just take bus transportation over the HZM Bridge between Macau and HK. The bridge arrives in HK just next to the airport and is also much less expensive than taking ferry into the city."
547,6,14562456,119102209,,,,,,Kshitij A,1 year ago,32,5. Re: Money exchange near ferry terminal sheung wan,"Yes u r right. I will take a bus thats best , near to airport . Do u recommend booking bus tickets 15 days advance ? Or is there a booking counter near cotai strip i can book it same day"
547,7,14562456,119104056,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",6. Re: Money exchange near ferry terminal sheung wan,"Just buy your tickets at the bridgehead. The buses run frequent, you won't have to wait long (unless there's a typhoon incoming and suddenly everybody wants to go home early, which won't normally happen in winter)."
547,8,14562456,119104200,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",7. Re: Money exchange near ferry terminal sheung wan,"{Do u recommend booking bus tickets 15 days advance ? } No need. The Golden Shuttle buses run 24 hours a day with departures every 5 minutes or so during the main hours of the day. Just show up at the Macau Port Building on the Macau side, buy your ticket MOP65 and join the queue for those boarding shuttle buses over to the Hong Kong side. It is that easy and simple. No need to reserve anything in advance."
547,9,14562456,119105959,"Hong Kong, China",,Hong Kong,China,Asia,SammyFD,1 year ago,"82,978",8. Re: Money exchange near ferry terminal sheung wan,Check out a few shops before you commit. USD is one of the currencies where the spread should be small which indicates a good rate.
547,10,14562456,119107374,,,,,,Alamigo,1 year ago,"1,154",9. Re: Money exchange near ferry terminal sheung wan,"To state the obvious, avoid patacas in Macau. You won't get a good rate for them in Hong Kong and they'll be essentially worthless anyplace else."
548,1,14563119,119092527,"Abu Dhabi, United...",Abu Dhabi Central Capital District,Abu Dhabi,United Arab Emirates,Asia,AmAme,1 year ago,181,Staying at Marriott Ocean Park for visiting the city?,"Hi there. I'm visiting Hong Kong soon and planning to do the usual tourist activities, visiting usual tourist spots in the city. I have a special discount for Marriott Ocean Park and considering staying there. I know the location of the hotel and how to reach the city by MTR. Everything seem OK on the book, but in real life, would it make sense? With the same price, I could only get a hostel or something in like Jordan area. Would you think it is feasible to stay at Ocean Park? Thanks for your comment."
548,2,14563119,119092944,"Hong Kong, China",,Hong Kong,China,Asia,HK Ga Yau,1 year ago,"1,555",1. Re: Staying at Marriott Ocean Park for visiting the city?,"If the the Marriott Ocean Park or a hostel in Jordan is your choice then yes, take the Marriott - it's only a couple of minutes walk from Ocean Park MTR, so for most tourist places you're adding at most 20 mins to your journey time. For me that's worth a 5* hotel rather than a hostel."
548,3,14563119,119093201,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",2. Re: Staying at Marriott Ocean Park for visiting the city?,"Ocean Park MTR to Admiralty MTR is just a few minutes, and then another 10 mins or so to get to Jordan. That's how far the two places are apart, really. So for some tourist destinations (especially on Hong Kong Island) it's a little closer than Jordan, for others (in Kowloon) it's a little further. Doesn't matter much. One major difference is that in Jordan you'll be spoiled for choice with restaurants right outside your accommodation; while around Ocean Park there's very little, so you'll likely end up taking the MTR to e.g. Wong Chuk Hang for options."
548,4,14563119,119097647,"Hong Kong, China",,Hong Kong,China,Asia,SammyFD,1 year ago,"82,977",3. Re: Staying at Marriott Ocean Park for visiting the city?,"After a day of sightseeing, if you are somewhere in HK not at the south side of the Island near your hotel, I suggest you eat dinner before you go back. You will have many more choices of all budgets."
548,5,14563119,119098761,"Abu Dhabi, United...",Abu Dhabi Central Capital District,Abu Dhabi,United Arab Emirates,Asia,AmAme,1 year ago,181,4. Re: Staying at Marriott Ocean Park for visiting the city?,Thank you everyone for your comment. Very appreciate. I guess Marriott it is then :)
549,1,14563125,119092556,"Singapore, Singapore",,,Singapore,Asia,octopusmum,1 year ago,"1,487",Macau to HK via Turbojet,"HI all I plan to take the turbojet from Macau to HK in mid Dec at around 7pm (checked the ferry schedule and there is a 7pm slot). Qtn is, should I book the tickets in advance? also how much time will it take for me to arrive at my hotel in Tsim Sha Tsui, taking into consideration time on the ferry, time to clear immigration etc? There are 3 of us so we may just take a cab from the ferry terminal at HK to our hotel. Thanks in advance"
549,2,14563125,119093170,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",1. Re: Macau to HK via Turbojet,"Unless it's a Sat or Sun evening, really no need to book in advance. If full, you just take the first available ferry (one or two later) and you can still stand-by for earlier ones. From arrival at the terminal, maybe 20 mins for clearing immigration and some 10-15 mins on the MTR to Tsim Sha Tsui, plus however far it's to walk to your hotel. Taxi may be a little faster, depending on traffic at the XHT. On Fri/Sat evenings it can be really bad."
550,1,14563712,119098653,"Hong Kong, China",,Hong Kong,China,Asia,John,1 year ago,11,When does the new Hong Kong id card expire?,"Hi guys, just got my new smart Hong Kong id card and it doesn't have an expiry date on it. Usually it's 10 years then you have to renew correct? Or will this card be valid until the government introduce a new card?"
550,2,14563712,119099199,"Hong Kong, China",,Hong Kong,China,Asia,SammyFD,1 year ago,"82,977",1. Re: When does the new Hong Kong id card expire?,Yes. There is no real expiry otherwise. >>>will this card be valid until the government introduce a new card?
550,3,14563712,119099257,"Hong Kong, China",,Hong Kong,China,Asia,HK Ga Yau,1 year ago,"1,555",2. Re: When does the new Hong Kong id card expire?,"There has not been a fixed expiry date on HKID cards in at least the last 30 years. You may be confusing them with Home Return Permits, which do have a life of 10 years."
550,4,14563712,119099453,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",3. Re: When does the new Hong Kong id card expire?,"Indeed I don't believe HKID expires. I was born and raised in Hong Kong and have gotten several generations of HKID. I had immigrated to the USA for a long time and only did renew my HKID card (because of their new designs) if I happened to be in Hong Kong. I don't recall ever seeing my HKIDs from old to new having an expiration date. Unless they are starting something new. Just my date of birth and the date of issue of the card. The latest one I am holding is from 2009, which is one generation older than the latest one. As mentioned, China's Mainland Travel Permit for Hong Kong and Macao Residents do have a 10-year expiration. I found an online sample on wiki. No expiration date. Just date of birth and date of issue: https://en.wikipedia.org/wiki/Hong_Kong_identity_card Edited: 1 year ago"
550,5,14563712,119099672,"Hong Kong, China",,Hong Kong,China,Asia,John,1 year ago,11,4. Re: When does the new Hong Kong id card expire?,"Sorry yes you are correct guys, it was the china travel permit I was getting mixed up with. On another note renewing the Hong Kong id card was a bit of a nightmare. Waiting and queueing, all together took 3 hours in total. A lot of people turned up extra early for their appointments but were turned away for arriving too early."
551,1,14565743,119117873,"Brisbane, Australia",,Brisbane,Australia,Australia,JV,1 year ago,283,How to get from Ngong Ping 360 to Tai O Village and more?,"Hi all, As the title states, I am visiting Ngong Ping 360 via one way cable car and want to visit Tai O Village and Victoria Peak Tram the same day. So I need to ask: 1. Is the bus from Ngong Ping 360 to get to Tai O village available once we use the cable car? Or must we return back down in order to take the bus to Tai O Village? 2. From Tai O Village, what would be the best way to reach Victoria Peak or Victoria Peak Tram? 3. Is Victoria Peak Tram worth the return trip? Or is it best just doing one way since the second time would be overkill? Would it be faster to take the bus back down (if a bus is possible to use to get down)? Those who have experienced this, would you recommend the way up and down for a return ticket? TIA for any assistance! All help is appreciated :)"
551,2,14565743,119117901,"Brisbane, Australia",,Brisbane,Australia,Australia,JV,1 year ago,283,1. Re: How to get from Ngong Ping 360 to Tai O Village and more?,I also forgot to add: 1. Will it be easily recognisable to find the bus to get to Tai O Village (and then to Victoria Peak)? 2. Are boats in Tai O worth it the experience would you say? Can these easily be booked or very obvious signs indicating these are available?
551,3,14565743,119119667,"Edmonton, Canada",,Edmonton,Canada,North America,ViajeroPerdido,1 year ago,"9,681",2. Re: How to get from Ngong Ping 360 to Tai O Village and more?,"Partial answers: At the top of the NP360 cable car, there's an open-air bus terminal nearby. Hard to miss it. Yes, there are buses from there to Tai O. From Tai O to Central, either take a bus to Mui Wo then a ferry, OR take a bus to Tung Chung (where you started) then MTR. I think the bus ride to/from ""the peak"" is more scenic than the tram. Take it at least one direction."
551,4,14565743,119120665,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",3. Re: How to get from Ngong Ping 360 to Tai O Village and more?,"This is a recent post I have submitted to a poster with very similar questions. Here are the details (reply #5): https://www.tripadvisor.com/ShowTopic-g294217-i1496-k14559806-Help_with_planning_itinerary-Hong_Kong.html#119062694 = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = To answer your questions: RE: ""1. Is the bus from Ngong Ping 360 to get to Tai O village available once we use the cable car? Or must we return back down in order to take the bus to Tai O Village? = = = = = Yes. The Ngong Ping Bus Terminus is virtually next to the upper cable car station. Taxi stand too. They are all there to provide transportation for visitors. You don't need to take cable car back down to Tung Chung just to take another bus from Tung Chung to Tai O. You can take a different bus route from Ngong Ping to Tai O directly. = = = = = RE: ""2. From Tai O Village, what would be the best way to reach Victoria Peak or Victoria Peak Tram?"" In my other post, I have outlined 2 routes: Take Lantao Bus #23 from Tai O to Tung Chung MTR Station, then take the MTR to Hong Kong Station. Then you can take Bus 15C from the Central Pier (outside Hong Kong MTR Station) to Lower Peak Tram Terminus to take the Peak Tram. Or you can also walk from Hong Kong MTR Station, underground to Central MTR Station (they are connected), then use one of their exits and walk to Lower Peak Tram Terminus. The overall walking time is about 20 to 30 minutes depending on how fast you walk. It is not too far, about 1.5 km but the last 0.5 km is lightly uphill. Or you can take the Lantao Bus #1 from Tai O to Mui Wo Ferry Pier, take a ferry from there to Central Pier (#5). You are at the same point as if you take the MTR to Hong Kong Station from Tung Chung. Which way is best? MTR is fast. Ferry may be more scenic, a different look of Hong Kong from the water instead of a train underground. But slowerl = = = = = RE: ""3. Is Victoria Peak Tram worth the return trip? Or is it best just doing one way since the second time would be overkill? Would it be faster to take the bus back down (if a bus is possible to use to get down)? Those who have experienced this, would you recommend the way up and down for a return ticket?"" You can take the Peak Tram down as you go up. But it is going backwards (the slope is too steep to face forward, so all passengers are facing uphill when the tram car is going downhill. You have to turn your head around to see the harbour scenery. If you want to change to a different experience, you can take the Bus #15 from The Peak bus terminus down to Central Pier #5 (or you can alight at the bus stop mid-route to go to use the MTR (Central MTR Station) instead of riding to the end, the majority of the bus passengers will do that, instead of riding to the end. Up to you. Personally I would recommend taking bus #15 down to experience a different scenery. But it is up to you."
551,5,14565743,119121102,"Stafford, United...",Staffordshire,Stafford,United Kingdom of Great Britain and Northern Ireland,Europe,kyoto49,1 year ago,436,4. Re: How to get from Ngong Ping 360 to Tai O Village and more?,"I don't know how fit you are but we walked down from the top of Victoria peak to HKU MTR Station and it was lovely afterbtaking the tram up. Take Harlech road / morning trail, then Hillier Road, then the HK University signed path. The roads are paved paths, not actual roads and go through wonderful peaceful forest. Take 10 mins to look at the Pinewood battery and its history as well. We had a great time doing this walk. Edited: 1 year ago"
551,6,14565743,119121125,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",5. Re: How to get from Ngong Ping 360 to Tai O Village and more?,"Just a cautionary note about walking from the Peak down to HKU (or wherever depending on the foot trail you take): #1) Walking down from the Peak is steep. It may not be for everybody. #2) Since you plan to visit Ngong Ping, then Tai O, and the go to Central to go to the Peak. You may take some of the slow routes. In most likelihood, by the time you leave the Peak it will be night time. I would strongly advise not to attempt walking down from The Peak, not matter which trail you take, at night. As a foreign visitor, you will likely be lost on those trails at night."
551,7,14565743,119121681,"Brisbane, Australia",,Brisbane,Australia,Australia,JV,1 year ago,283,6. Re: How to get from Ngong Ping 360 to Tai O Village and more?,"Thank you all for helping out with my itinerary planning so much! Very helpful to know all this as we were not too sure how it all worker, never being there before or in HK for that matter. So it's looking like we will take the one way up only then to Ngong Ping then bus from there when we finish to Tai O. Definitely suitable and cheaper for our current budget too. Considering booking a return tram ticket or one way then bus given that we're aiming for a sunset arrival and night return. Hopefully not such long lines for this weekday we're planning to go but will be booking everything in advance except for the public transport parts. Thanks again everyone!"
551,8,14565743,119121726,"Brisbane, Australia",,Brisbane,Australia,Australia,JV,1 year ago,283,7. Re: How to get from Ngong Ping 360 to Tai O Village and more?,"Also, just for some further clarification, have a few questions as I am planning it out: 1. Tai O Village bus stop where we get off is the same bus stop to get to the next stop on the way to the Victoria Peak Tram entrance correct? 2. How long should I expect for the journey times (bus to Tai O, Tai O to Victoria Peak, etc) 3. Roughly how much time do you think we'll be spending for an enjoyable time at each location, while reaching Victoria Peak for sunset or around this time for a comfortable journey 4. Do you recommend having lunch at Ngong Ping or Tai O? Or having some from both areas? Thank you again!"
551,9,14565743,119123411,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",8. Re: How to get from Ngong Ping 360 to Tai O Village and more?,"@JV: I understand this is your first time to Hong Kong. It may help if you take a look a map online on Hong Kong's geography. May be ask a friend to help if you are not familiar with reading maps. Just the basic overall. You can appreciate more on how to plan itinerary for Hong Kong. You get the idea of doing Ngong Ping + Tai O, and do the Victoria Peak on the same day from somewhere, right? What do they say? Ngong Ping and Tai O are close to each other. Doing them together makes sense. And most tourists do. But those places are on Lantau Island. Historically Lantau is a big island in Hong Kong where one can only take a ferry to reach, plus the local buses. But since the build-out of the new Hong Kong Airport at Chek Lap Kok, bridges have been built, and subway (MTR) has been built to reach Lantau Island. Thus they are land-linked. From Lantau Island to reach the rest of the city in Hong Kong got much faster. However, because historically it is an island by itself, vehicular access to the rest of Lantau Island besides Hong Kong Airport has been quite restrictive. Buses and taxis serving Lantau Island don't go out of Lantau Island. Even if you take a taxi from Tai O to Tung Chung (blue taxi), you would need to alight and switch to a red taxi to go back to other places in Hong Kong. Taxi licensing issues. These all come down to one point: It takes time for the activities at Ngong Ping and Tai O. For a lot of tourists that's a bulk of their touring day. Combining that with Victoria Peak is doable, though a bit rushed. Especially if you want to take the scenic route, using buses (some are 1 departure per hour during weekdays) and ferries. Thus I anticipated you will reach top of Victoria Peak probably around evening time. Back to your questions: = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = RE: ""1. Tai O Village bus stop where we get off is the same bus stop to get to the next stop on the way to the Victoria Peak Tram entrance correct?"" As said above, they are totally separate. The buses run by Lantao Bus Company serve only Lantau Island, not outside the island. There is no ""same bus stop to get to the next stop on the way to Victoria Peak Tram entrance"". Re-read what I posted on the details of the 3 options, in the post linked to in reply #3. = = = = = RE: ""2. How long should I expect for the journey times (bus to Tai O, Tai O to Victoria Peak, etc)"" As said, you cannot go from Tai O to Victoria Peak directly. You ride the bus from Tai O back to Tung Chung, take the MTR (Hong Kong's train/subway) from Tung Chung to Hong Kong MTR Station. Then you either walk, or take a different bus - run by a different company - Bus 15C from Central Pier #5 or #7 to Lower Peak Tram Terminus, then you can ride the Peak Tram up Victoria Peak. It can take 3 to 4 hours. One way. (There may be a long queue to ride the Peak Tram). = = = = = RE: ""3. Roughly how much time do you think we'll be spending for an enjoyable time at each location, while reaching Victoria Peak for sunset or around this time for a comfortable journey"" A typical tourist's pace - NOT COUNTING transportation time from one place to another - Ngong Ping (Big Buddha + Po Lin Monastery), about 2 hours. More if other things interest you. Tai O: about 2 hours. If you take the boat ride, plus walk deep into the small village, may be longer. Victoria Peak: typically 1 to 2 hours for sight-seeing, more if you walk around the peak's trails, more if you have a meal at a view restaurant. = = = = = RE: 4. Do you recommend having lunch at Ngong Ping or Tai O? Or having some from both areas?"" Ngong Ping - inside the Po Lin Monastery there is only set lunch (vegetarian). No individual ordering. You can eat at the nearby eateries inside the ""Ngong Ping Village"", a mock-classical Chinese village but actually is a shopping mall. Or you can eat at some of the small eateries at the real Ngong Ping Village next to the Piazza. I think they serve regular non-vegetarian menus. But be warned that some of those eateries are run by the people who live there, may be borderline hole-in-the-wall environment. Tai O too. It is a small fishing village. Don't expect modern, ultra trendy types of outfits. At Tai O there will be more choices. But adjust your expectations. The place to have good food and modern settings would be in Tung Chung. There is a big mall (Citygate) and many eateries inside, including a food court. But that would be before you take the Ngong Ping 360 cable car or after you come back from Tai O (if you go that route, returning to Tung Chung)."
551,10,14565743,119124515,"Hong Kong, China",,Hong Kong,China,Asia,Brad,1 year ago,"32,882",9. Re: How to get from Ngong Ping 360 to Tai O Village and more?,"Happyfeet (post #3) {You can take the Peak Tram down as you go up. But it is going backwards (the slope is too steep to face forward, so all passengers are facing uphill when the tram car is going downhill. You have to turn your head around to see the harbour scenery.} Just an FYI, with the newest (6th) generation of Peak Tram, there is a front car with forward facing seats. Note, people do tend to bunch up near the front for awaiting trams and grab up these seats pretty quickly for downward journeys.... but at least there are seats facing downhill for the journey back down. Here is a YouTube vid of the experience. https://www.youtube.com/watch?v=RjZS-ZU4y0I"
551,11,14565743,119126472,"Apeldoorn, The...",Apeldoorn,Apeldoorn,Netherlands,Europe,wvmarle,1 year ago,"13,665",10. Re: How to get from Ngong Ping 360 to Tai O Village and more?,"+1 for taking the Mui Wo - Central ferry on your way back. Do try to time it to get an ordinary (slow) ferry for the much better views. Most have outdoor areas that you can sit, relax, and enjoy the ride. Also in this case you may take bus 15 from Central Ferry Piers up to The Peak, and later the Peak Tram down. Lines at the upper terminal tend to be much shorter than at the lower terminal, except shortly past sunset when the crowds want to go down."
551,12,14565743,119126537,"Edmonton, Canada",,Edmonton,Canada,North America,ViajeroPerdido,1 year ago,"9,681",11. Re: How to get from Ngong Ping 360 to Tai O Village and more?,"Clearing up potential confusion: You use the same bus stop for both entering and leaving Tai O. (Queues may look horrendous, but they move well, and I believe the company adds buses as needed.) PS, I like the restaurants at Mui Wo, beside the bus- and ferry stops. Edited: 1 year ago"
551,13,14565743,119127756,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",12. Re: How to get from Ngong Ping 360 to Tai O Village and more?,"Seeing ViajeroPerdido's post, I think I have misunderstood in my reply #8. To clarify further, at Tai O (a very, VERY small village), that's Bus Terminus. Not a bus stop mid-route. That is the end of the bus route. Literally the end of the road at the bus terminus. The bus will stop and everybody gets off. The driver rests. The driver will start the bus again in the reverse direction and the scheduled departure time."
551,14,14565743,119140721,Elk Grove...,Sacramento County,Elk Grove,United States of America,North America,HappyFeet1234,1 year ago,"27,916",13. Re: How to get from Ngong Ping 360 to Tai O Village and more?,"RE: ""You can take the Peak Tram down as you go up."" = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = #9: Thank you for the update, Brad! My Dear Friend! I didn't know the Peak Tram Inc is getting into roller coaster business! 😁 Changes finally came, only after 130 years. BTW, Brad: I want to take this opportunity to recognize your efforts. You single-handedly reworked all the Top Questions of Hong Kong, both the links and the write-ups, and kept them up-to-date. 2023. Must have spent a lot of time! You are a real prolific writer! Thank you! Don't think nobody noticed. 👍👍👍"
